ts,open,high,low,close,volume
1767252900000,87621.6,87631.7,87599.4,87608.1,46.658
1767253200000,87608.1,87617.7,87590.0,87590.1,43.489
1767253500000,87590.1,87608.0,87580.0,87608.0,30.169
1767253800000,87608.0,87629.1,87608.0,87627.9,19.876
1767254100000,87627.9,87627.9,87563.8,87586.5,129.526
1767254400000,87586.5,87663.5,87581.4,87622.0,137.914
1767254700000,87622.0,87769.3,87621.9,87764.7,147.928
1767255000000,87764.7,87764.7,87695.8,87711.0,100.032
1767255300000,87711.0,87733.2,87670.0,87691.0,97.873
1767255600000,87691.0,87703.9,87683.2,87683.3,33.849
1767255900000,87683.3,87690.1,87683.2,87690.1,18.188
1767256200000,87690.1,87756.3,87690.0,87730.0,157.074
1767256500000,87730.0,87730.0,87687.4,87692.0,43.663
1767256800000,87692.0,87695.6,87645.9,87653.7,115.715
1767257100000,87653.7,87682.6,87653.7,87676.4,24.513
1767257400000,87676.4,87703.4,87676.3,87697.3,42.163
1767257700000,87697.3,87727.3,87692.0,87727.2,33.584
1767258000000,87727.2,87727.3,87722.7,87723.3,20.45
1767258300000,87723.3,87753.2,87700.0,87753.2,60.075
1767258600000,87753.2,87810.3,87753.1,87801.3,79.989
1767258900000,87801.3,87911.9,87801.2,87887.4,185.578
1767259200000,87887.4,87887.5,87790.7,87823.2,61.987
1767259500000,87823.2,87823.2,87766.7,87784.9,56.005
1767259800000,87784.9,87797.5,87784.8,87787.8,11.194
1767260100000,87787.8,87830.0,87787.8,87829.9,28.317
1767260400000,87829.9,87830.0,87829.9,87830.0,25.052
1767260700000,87830.0,87830.0,87813.0,87820.0,35.843
1767261000000,87820.0,87821.8,87811.6,87815.5,23.408
1767261300000,87815.5,87837.3,87806.9,87837.2,22.38
1767261600000,87837.2,87842.3,87828.0,87842.2,18.752
1767261900000,87842.2,87842.3,87808.9,87824.5,22.488
1767262200000,87824.5,87824.5,87824.0,87824.0,35.573
1767262500000,87824.0,87824.1,87780.0,87780.1,27.919
1767262800000,87780.1,87780.1,87740.7,87750.9,54.509
1767263100000,87750.9,87804.4,87750.8,87802.8,25.73
1767263400000,87802.8,87802.9,87788.1,87790.6,34.523
1767263700000,87790.6,87804.3,87776.9,87787.8,50.838
1767264000000,87787.8,87795.0,87784.9,87784.9,9.637
1767264300000,87784.9,87793.2,87780.0,87786.9,19.942
1767264600000,87786.9,87822.7,87786.9,87822.7,13.608
1767264900000,87822.7,87833.3,87804.1,87813.1,33.665
1767265200000,87813.1,87815.0,87797.3,87815.0,70.239
1767265500000,87815.0,87849.0,87807.6,87835.3,148.727
1767265800000,87835.3,87949.7,87835.2,87876.3,287.133
1767266100000,87876.3,87933.8,87874.0,87890.7,236.631
1767266400000,87890.7,87890.7,87879.9,87883.2,50.759
1767266700000,87883.2,87883.3,87872.0,87876.7,44.079
1767267000000,87876.7,87916.5,87865.2,87865.3,78.48
1767267300000,87865.3,87865.3,87828.9,87830.7,69.425
1767267600000,87830.7,87882.0,87830.6,87882.0,30.468
1767267900000,87882.0,87921.4,87881.9,87921.4,43.997
1767268200000,87921.4,87962.6,87921.3,87939.0,51.124
1767268500000,87939.0,87991.4,87929.6,87980.5,72.003
1767268800000,87980.5,87984.0,87931.0,87983.9,75.817
1767269100000,87983.9,87992.5,87954.2,87982.3,108.135
1767269400000,87982.3,88000.0,87959.4,87963.6,95.445
1767269700000,87963.6,87993.2,87926.0,87939.0,77.268
1767270000000,87939.0,87943.8,87904.9,87943.8,57.899
1767270300000,87943.8,87970.7,87943.8,87957.0,31.262
1767270600000,87957.0,87957.0,87868.3,87906.7,93.409
1767270900000,87906.7,87938.4,87906.1,87938.4,29.659
1767271200000,87938.4,87943.4,87910.5,87931.9,34.072
1767271500000,87931.9,87943.7,87929.5,87938.5,18.472
1767271800000,87938.5,87947.0,87929.3,87942.5,23.718
1767272100000,87942.5,87942.5,87900.0,87900.0,16.506
1767272400000,87900.0,87900.1,87840.8,87892.0,67.28
1767272700000,87892.0,87938.9,87892.0,87933.4,62.691
1767273000000,87933.4,87957.9,87920.7,87943.8,59.783
1767273300000,87943.8,87949.7,87931.3,87949.7,38.729
1767273600000,87949.7,87987.0,87926.0,87926.0,34.02
1767273900000,87926.0,87949.9,87911.9,87942.7,25.648
1767274200000,87942.7,87944.0,87912.1,87940.8,32.389
1767274500000,87940.8,87941.8,87924.7,87936.9,28.313
1767274800000,87936.9,87952.7,87914.7,87942.2,33.939
1767275100000,87942.2,87942.2,87802.3,87855.5,140.031
1767275400000,87855.5,87915.0,87855.5,87874.4,57.47
1767275700000,87874.4,87898.0,87862.7,87875.8,33.851
1767276000000,87875.8,87875.9,87794.7,87836.7,174.505
1767276300000,87836.7,87856.9,87781.0,87839.8,79.818
1767276600000,87839.8,87920.4,87839.8,87911.6,65.78
1767276900000,87911.6,87924.8,87894.3,87923.8,48.486
1767277200000,87923.8,87923.9,87856.0,87856.1,106.352
1767277500000,87856.1,87875.0,87800.0,87822.7,94.534
1767277800000,87822.7,87822.8,87754.3,87810.8,121.463
1767278100000,87810.8,87848.3,87810.7,87846.9,46.697
